"Date","Start","End","Germany/Luxembourg [€/MWh]"
"Jan 24, 2022","8:00 AM","9:00 AM","300.02"
"Jan 24, 2022","9:00 AM","10:00 AM","299.39"
"Jan 24, 2022","10:00 AM","11:00 AM","275.88"
"Jan 24, 2022","11:00 AM","12:00 PM","270.00"
"Jan 24, 2022","12:00 PM","1:00 PM","245.84"
"Jan 24, 2022","1:00 PM","2:00 PM","240.08"
"Jan 24, 2022","2:00 PM","3:00 PM","244.00"
"Jan 24, 2022","3:00 PM","4:00 PM","256.49"
"Jan 24, 2022","4:00 PM","5:00 PM","273.57"
"Jan 24, 2022","5:00 PM","6:00 PM","307.38"
"Jan 24, 2022","6:00 PM","7:00 PM","341.85"
"Jan 24, 2022","7:00 PM","8:00 PM","315.31"
"Jan 24, 2022","8:00 PM","9:00 PM","274.98"
"Jan 24, 2022","9:00 PM","10:00 PM","250.00"
"Jan 24, 2022","10:00 PM","11:00 PM","226.81"
"Jan 24, 2022","11:00 PM","12:00 AM","206.92"
"Jan 25, 2022","12:00 AM","1:00 AM","215.98"
"Jan 25, 2022","1:00 AM","2:00 AM","212.90"
"Jan 25, 2022","2:00 AM","3:00 AM","203.75"
"Jan 25, 2022","3:00 AM","4:00 AM","196.24"
"Jan 25, 2022","4:00 AM","5:00 AM","198.99"
"Jan 25, 2022","5:00 AM","6:00 AM","219.03"
"Jan 25, 2022","6:00 AM","7:00 AM","279.96"
"Jan 25, 2022","7:00 AM","8:00 AM","356.24"
"Jan 25, 2022","8:00 AM","9:00 AM","399.85"
"Jan 25, 2022","9:00 AM","10:00 AM","399.01"
"Jan 25, 2022","10:00 AM","11:00 AM","360.00"
"Jan 25, 2022","11:00 AM","12:00 PM","347.40"
"Jan 25, 2022","12:00 PM","1:00 PM","328.92"
"Jan 25, 2022","1:00 PM","2:00 PM","305.00"
"Jan 25, 2022","2:00 PM","3:00 PM","310.00"
"Jan 25, 2022","3:00 PM","4:00 PM","313.00"
"Jan 25, 2022","4:00 PM","5:00 PM","318.67"
"Jan 25, 2022","5:00 PM","6:00 PM","366.43"
"Jan 25, 2022","6:00 PM","7:00 PM","399.06"
"Jan 25, 2022","7:00 PM","8:00 PM","373.75"
"Jan 25, 2022","8:00 PM","9:00 PM","309.68"
"Jan 25, 2022","9:00 PM","10:00 PM","265.00"
"Jan 25, 2022","10:00 PM","11:00 PM","240.89"
"Jan 25, 2022","11:00 PM","12:00 AM","215.17"
"Jan 26, 2022","12:00 AM","1:00 AM","209.57"
"Jan 26, 2022","1:00 AM","2:00 AM","212.36"
"Jan 26, 2022","2:00 AM","3:00 AM","215.41"
"Jan 26, 2022","3:00 AM","4:00 AM","209.89"
"Jan 26, 2022","4:00 AM","5:00 AM","209.14"
"Jan 26, 2022","5:00 AM","6:00 AM","215.09"
"Jan 26, 2022","6:00 AM","7:00 AM","240.16"
"Jan 26, 2022","7:00 AM","8:00 AM","294.88"
"Jan 26, 2022","8:00 AM","9:00 AM","312.32"
"Jan 26, 2022","9:00 AM","10:00 AM","312.69"
"Jan 26, 2022","10:00 AM","11:00 AM","300.02"
"Jan 26, 2022","11:00 AM","12:00 PM","282.65"
"Jan 26, 2022","12:00 PM","1:00 PM","259.68"
"Jan 26, 2022","1:00 PM","2:00 PM","241.54"
"Jan 26, 2022","2:00 PM","3:00 PM","238.24"
"Jan 26, 2022","3:00 PM","4:00 PM","236.76"
"Jan 26, 2022","4:00 PM","5:00 PM","240.11"
"Jan 26, 2022","5:00 PM","6:00 PM","268.08"
"Jan 26, 2022","6:00 PM","7:00 PM","262.46"
"Jan 26, 2022","7:00 PM","8:00 PM","224.45"
"Jan 26, 2022","8:00 PM","9:00 PM","217.43"
"Jan 26, 2022","9:00 PM","10:00 PM","171.34"
"Jan 26, 2022","10:00 PM","11:00 PM","142.94"
"Jan 26, 2022","11:00 PM","12:00 AM","122.34"
"Jan 27, 2022","12:00 AM","1:00 AM","131.59"
"Jan 27, 2022","1:00 AM","2:00 AM","115.02"
"Jan 27, 2022","2:00 AM","3:00 AM","108.65"
"Jan 27, 2022","3:00 AM","4:00 AM","100.94"
"Jan 27, 2022","4:00 AM","5:00 AM","103.06"
"Jan 27, 2022","5:00 AM","6:00 AM","110.03"
"Jan 27, 2022","6:00 AM","7:00 AM","104.03"
"Jan 27, 2022","7:00 AM","8:00 AM","138.79"
"Jan 27, 2022","8:00 AM","9:00 AM","138.23"
"Jan 27, 2022","9:00 AM","10:00 AM","128.79"
"Jan 27, 2022","10:00 AM","11:00 AM","128.74"
"Jan 27, 2022","11:00 AM","12:00 PM","127.80"
"Jan 27, 2022","12:00 PM","1:00 PM","126.24"
"Jan 27, 2022","1:00 PM","2:00 PM","135.78"
"Jan 27, 2022","2:00 PM","3:00 PM","139.66"
"Jan 27, 2022","3:00 PM","4:00 PM","138.69"
"Jan 27, 2022","4:00 PM","5:00 PM","137.58"
"Jan 27, 2022","5:00 PM","6:00 PM","141.17"
"Jan 27, 2022","6:00 PM","7:00 PM","125.96"
"Jan 27, 2022","7:00 PM","8:00 PM","114.73"
"Jan 27, 2022","8:00 PM","9:00 PM","104.04"
"Jan 27, 2022","9:00 PM","10:00 PM","110.10"
"Jan 27, 2022","10:00 PM","11:00 PM","101.19"
"Jan 27, 2022","11:00 PM","12:00 AM","86.31"
"Jan 28, 2022","12:00 AM","1:00 AM","82.03"
"Jan 28, 2022","1:00 AM","2:00 AM","84.03"
"Jan 28, 2022","2:00 AM","3:00 AM","81.59"
"Jan 28, 2022","3:00 AM","4:00 AM","77.26"
"Jan 28, 2022","4:00 AM","5:00 AM","100.70"
"Jan 28, 2022","5:00 AM","6:00 AM","100.69"
"Jan 28, 2022","6:00 AM","7:00 AM","121.69"
"Jan 28, 2022","7:00 AM","8:00 AM","175.29"
"Jan 28, 2022","8:00 AM","9:00 AM","186.17"
"Jan 28, 2022","9:00 AM","10:00 AM","198.05"
"Jan 28, 2022","10:00 AM","11:00 AM","190.92"
"Jan 28, 2022","11:00 AM","12:00 PM","220.07"
"Jan 28, 2022","12:00 PM","1:00 PM","214.74"
"Jan 28, 2022","1:00 PM","2:00 PM","231.60"
"Jan 28, 2022","2:00 PM","3:00 PM","233.67"
"Jan 28, 2022","3:00 PM","4:00 PM","237.08"
"Jan 28, 2022","4:00 PM","5:00 PM","237.92"
"Jan 28, 2022","5:00 PM","6:00 PM","260.00"
"Jan 28, 2022","6:00 PM","7:00 PM","255.60"
"Jan 28, 2022","7:00 PM","8:00 PM","222.37"
"Jan 28, 2022","8:00 PM","9:00 PM","222.74"
"Jan 28, 2022","9:00 PM","10:00 PM","177.80"
"Jan 28, 2022","10:00 PM","11:00 PM","148.98"
"Jan 28, 2022","11:00 PM","12:00 AM","123.36"
"Jan 29, 2022","12:00 AM","1:00 AM","130.25"
"Jan 29, 2022","1:00 AM","2:00 AM","115.01"
"Jan 29, 2022","2:00 AM","3:00 AM","105.64"
"Jan 29, 2022","3:00 AM","4:00 AM","77.57"
"Jan 29, 2022","4:00 AM","5:00 AM","43.95"
"Jan 29, 2022","5:00 AM","6:00 AM","79.07"
"Jan 29, 2022","6:00 AM","7:00 AM","32.94"
"Jan 29, 2022","7:00 AM","8:00 AM","85.64"
"Jan 29, 2022","8:00 AM","9:00 AM","85.18"
"Jan 29, 2022","9:00 AM","10:00 AM","101.13"
"Jan 29, 2022","10:00 AM","11:00 AM","88.51"
"Jan 29, 2022","11:00 AM","12:00 PM","118.32"
"Jan 29, 2022","12:00 PM","1:00 PM","101.02"
"Jan 29, 2022","1:00 PM","2:00 PM","85.64"
"Jan 29, 2022","2:00 PM","3:00 PM","105.59"
"Jan 29, 2022","3:00 PM","4:00 PM","100.01"
"Jan 29, 2022","4:00 PM","5:00 PM","108.14"
"Jan 29, 2022","5:00 PM","6:00 PM","118.75"
"Jan 29, 2022","6:00 PM","7:00 PM","123.02"
"Jan 29, 2022","7:00 PM","8:00 PM","101.19"
"Jan 29, 2022","8:00 PM","9:00 PM","84.47"
"Jan 29, 2022","9:00 PM","10:00 PM","51.62"
"Jan 29, 2022","10:00 PM","11:00 PM","88.81"
"Jan 29, 2022","11:00 PM","12:00 AM","79.63"
"Jan 30, 2022","12:00 AM","1:00 AM","2.30"
"Jan 30, 2022","1:00 AM","2:00 AM","4.49"
"Jan 30, 2022","2:00 AM","3:00 AM","10.08"
"Jan 30, 2022","3:00 AM","4:00 AM","10.01"
"Jan 30, 2022","4:00 AM","5:00 AM","10.15"
"Jan 30, 2022","5:00 AM","6:00 AM","11.37"
"Jan 30, 2022","6:00 AM","7:00 AM","3.73"
"Jan 30, 2022","7:00 AM","8:00 AM","9.95"
"Jan 30, 2022","8:00 AM","9:00 AM","11.09"
"Jan 30, 2022","9:00 AM","10:00 AM","11.98"
"Jan 30, 2022","10:00 AM","11:00 AM","11.09"
"Jan 30, 2022","11:00 AM","12:00 PM","11.78"
"Jan 30, 2022","12:00 PM","1:00 PM","10.00"
"Jan 30, 2022","1:00 PM","2:00 PM","10.00"
"Jan 30, 2022","2:00 PM","3:00 PM","11.69"
"Jan 30, 2022","3:00 PM","4:00 PM","14.04"
"Jan 30, 2022","4:00 PM","5:00 PM","60.06"
"Jan 30, 2022","5:00 PM","6:00 PM","171.74"
"Jan 30, 2022","6:00 PM","7:00 PM","158.07"
"Jan 30, 2022","7:00 PM","8:00 PM","163.37"
"Jan 30, 2022","8:00 PM","9:00 PM","157.94"
"Jan 30, 2022","9:00 PM","10:00 PM","158.13"
"Jan 30, 2022","10:00 PM","11:00 PM","159.94"
"Jan 30, 2022","11:00 PM","12:00 AM","144.21"
"Jan 31, 2022","12:00 AM","1:00 AM","122.16"
"Jan 31, 2022","1:00 AM","2:00 AM","110.17"
"Jan 31, 2022","2:00 AM","3:00 AM","105.30"
"Jan 31, 2022","3:00 AM","4:00 AM","100.00"
"Jan 31, 2022","4:00 AM","5:00 AM","100.13"
"Jan 31, 2022","5:00 AM","6:00 AM","135.40"
"Jan 31, 2022","6:00 AM","7:00 AM","185.14"
"Jan 31, 2022","7:00 AM","8:00 AM","240.00"
"Jan 31, 2022","8:00 AM","9:00 AM","248.92"
"Jan 31, 2022","9:00 AM","10:00 AM","251.92"
"Jan 31, 2022","10:00 AM","11:00 AM","248.08"
"Jan 31, 2022","11:00 AM","12:00 PM","243.42"
"Jan 31, 2022","12:00 PM","1:00 PM","238.11"
"Jan 31, 2022","1:00 PM","2:00 PM","221.52"
"Jan 31, 2022","2:00 PM","3:00 PM","206.28"
"Jan 31, 2022","3:00 PM","4:00 PM","191.75"
"Jan 31, 2022","4:00 PM","5:00 PM","193.54"
"Jan 31, 2022","5:00 PM","6:00 PM","240.67"
"Jan 31, 2022","6:00 PM","7:00 PM","253.93"
"Jan 31, 2022","7:00 PM","8:00 PM","240.40"
"Jan 31, 2022","8:00 PM","9:00 PM","231.59"
"Jan 31, 2022","9:00 PM","10:00 PM","212.96"
"Jan 31, 2022","10:00 PM","11:00 PM","201.96"
"Jan 31, 2022","11:00 PM","12:00 AM","161.51"
"Feb 1, 2022","12:00 AM","1:00 AM","160.15"
"Feb 1, 2022","1:00 AM","2:00 AM","154.54"
"Feb 1, 2022","2:00 AM","3:00 AM","156.24"
"Feb 1, 2022","3:00 AM","4:00 AM","155.17"
"Feb 1, 2022","4:00 AM","5:00 AM","165.13"
"Feb 1, 2022","5:00 AM","6:00 AM","163.01"
"Feb 1, 2022","6:00 AM","7:00 AM","206.15"
"Feb 1, 2022","7:00 AM","8:00 AM","239.17"
"Feb 1, 2022","8:00 AM","9:00 AM","243.72"
"Feb 1, 2022","9:00 AM","10:00 AM","213.00"
"Feb 1, 2022","10:00 AM","11:00 AM","209.94"
"Feb 1, 2022","11:00 AM","12:00 PM","172.81"
"Feb 1, 2022","12:00 PM","1:00 PM","143.70"
"Feb 1, 2022","1:00 PM","2:00 PM","137.69"
"Feb 1, 2022","2:00 PM","3:00 PM","130.90"
"Feb 1, 2022","3:00 PM","4:00 PM","126.42"
"Feb 1, 2022","4:00 PM","5:00 PM","124.20"
"Feb 1, 2022","5:00 PM","6:00 PM","127.37"
"Feb 1, 2022","6:00 PM","7:00 PM","129.95"
"Feb 1, 2022","7:00 PM","8:00 PM","121.63"
"Feb 1, 2022","8:00 PM","9:00 PM","101.03"
"Feb 1, 2022","9:00 PM","10:00 PM","84.66"
"Feb 1, 2022","10:00 PM","11:00 PM","84.61"
"Feb 1, 2022","11:00 PM","12:00 AM","54.74"
"Feb 2, 2022","12:00 AM","1:00 AM","35.54"
"Feb 2, 2022","1:00 AM","2:00 AM","11.84"
"Feb 2, 2022","2:00 AM","3:00 AM","10.05"
"Feb 2, 2022","3:00 AM","4:00 AM","10.36"
"Feb 2, 2022","4:00 AM","5:00 AM","20.03"
"Feb 2, 2022","5:00 AM","6:00 AM","67.31"
"Feb 2, 2022","6:00 AM","7:00 AM","105.03"
"Feb 2, 2022","7:00 AM","8:00 AM","136.92"
"Feb 2, 2022","8:00 AM","9:00 AM","150.15"
"Feb 2, 2022","9:00 AM","10:00 AM","136.14"
"Feb 2, 2022","10:00 AM","11:00 AM","134.60"
"Feb 2, 2022","11:00 AM","12:00 PM","135.71"
"Feb 2, 2022","12:00 PM","1:00 PM","133.10"
"Feb 2, 2022","1:00 PM","2:00 PM","138.92"
"Feb 2, 2022","2:00 PM","3:00 PM","155.13"
"Feb 2, 2022","3:00 PM","4:00 PM","193.09"
"Feb 2, 2022","4:00 PM","5:00 PM","201.53"
"Feb 2, 2022","5:00 PM","6:00 PM","238.01"
"Feb 2, 2022","6:00 PM","7:00 PM","266.90"
"Feb 2, 2022","7:00 PM","8:00 PM","265.00"
"Feb 2, 2022","8:00 PM","9:00 PM","237.00"
"Feb 2, 2022","9:00 PM","10:00 PM","203.47"
"Feb 2, 2022","10:00 PM","11:00 PM","195.21"
"Feb 2, 2022","11:00 PM","12:00 AM","184.26"
"Feb 3, 2022","12:00 AM","1:00 AM","156.98"
"Feb 3, 2022","1:00 AM","2:00 AM","159.06"
"Feb 3, 2022","2:00 AM","3:00 AM","159.33"
"Feb 3, 2022","3:00 AM","4:00 AM","157.56"
"Feb 3, 2022","4:00 AM","5:00 AM","158.81"
"Feb 3, 2022","5:00 AM","6:00 AM","162.92"
"Feb 3, 2022","6:00 AM","7:00 AM","192.17"
"Feb 3, 2022","7:00 AM","8:00 AM","209.91"
"Feb 3, 2022","8:00 AM","9:00 AM","226.97"
"Feb 3, 2022","9:00 AM","10:00 AM","223.33"
"Feb 3, 2022","10:00 AM","11:00 AM","213.26"
"Feb 3, 2022","11:00 AM","12:00 PM","209.00"
"Feb 3, 2022","12:00 PM","1:00 PM","194.85"
"Feb 3, 2022","1:00 PM","2:00 PM","191.46"
"Feb 3, 2022","2:00 PM","3:00 PM","196.97"
"Feb 3, 2022","3:00 PM","4:00 PM","209.67"
"Feb 3, 2022","4:00 PM","5:00 PM","207.61"
"Feb 3, 2022","5:00 PM","6:00 PM","224.15"
"Feb 3, 2022","6:00 PM","7:00 PM","237.78"
"Feb 3, 2022","7:00 PM","8:00 PM","224.96"
"Feb 3, 2022","8:00 PM","9:00 PM","209.53"
"Feb 3, 2022","9:00 PM","10:00 PM","186.82"
"Feb 3, 2022","10:00 PM","11:00 PM","187.24"
"Feb 3, 2022","11:00 PM","12:00 AM","145.05"
"Feb 4, 2022","12:00 AM","1:00 AM","138.71"
"Feb 4, 2022","1:00 AM","2:00 AM","128.00"
"Feb 4, 2022","2:00 AM","3:00 AM","126.17"
"Feb 4, 2022","3:00 AM","4:00 AM","127.69"
"Feb 4, 2022","4:00 AM","5:00 AM","124.27"
"Feb 4, 2022","5:00 AM","6:00 AM","120.37"
"Feb 4, 2022","6:00 AM","7:00 AM","151.45"
"Feb 4, 2022","7:00 AM","8:00 AM","192.43"
"Feb 4, 2022","8:00 AM","9:00 AM","219.12"
"Feb 4, 2022","9:00 AM","10:00 AM","169.66"
"Feb 4, 2022","10:00 AM","11:00 AM","133.05"
"Feb 4, 2022","11:00 AM","12:00 PM","133.00"
"Feb 4, 2022","12:00 PM","1:00 PM","131.04"
"Feb 4, 2022","1:00 PM","2:00 PM","120.57"
"Feb 4, 2022","2:00 PM","3:00 PM","117.45"
"Feb 4, 2022","3:00 PM","4:00 PM","117.81"
"Feb 4, 2022","4:00 PM","5:00 PM","119.04"
"Feb 4, 2022","5:00 PM","6:00 PM","128.44"
"Feb 4, 2022","6:00 PM","7:00 PM","151.28"
"Feb 4, 2022","7:00 PM","8:00 PM","119.27"
"Feb 4, 2022","8:00 PM","9:00 PM","106.86"
"Feb 4, 2022","9:00 PM","10:00 PM","108.21"
"Feb 4, 2022","10:00 PM","11:00 PM","105.57"
"Feb 4, 2022","11:00 PM","12:00 AM","87.38"
"Feb 5, 2022","12:00 AM","1:00 AM","98.96"
"Feb 5, 2022","1:00 AM","2:00 AM","88.81"
"Feb 5, 2022","2:00 AM","3:00 AM","65.56"
"Feb 5, 2022","3:00 AM","4:00 AM","49.98"
"Feb 5, 2022","4:00 AM","5:00 AM","57.59"
"Feb 5, 2022","5:00 AM","6:00 AM","63.11"
"Feb 5, 2022","6:00 AM","7:00 AM","84.95"
"Feb 5, 2022","7:00 AM","8:00 AM","114.57"
"Feb 5, 2022","8:00 AM","9:00 AM","115.88"
"Feb 5, 2022","9:00 AM","10:00 AM","135.14"
"Feb 5, 2022","10:00 AM","11:00 AM","102.51"
"Feb 5, 2022","11:00 AM","12:00 PM","114.34"
"Feb 5, 2022","12:00 PM","1:00 PM","88.77"
"Feb 5, 2022","1:00 PM","2:00 PM","74.32"
"Feb 5, 2022","2:00 PM","3:00 PM","69.03"
"Feb 5, 2022","3:00 PM","4:00 PM","87.82"
"Feb 5, 2022","4:00 PM","5:00 PM","120.12"
"Feb 5, 2022","5:00 PM","6:00 PM","150.60"
"Feb 5, 2022","6:00 PM","7:00 PM","146.60"
"Feb 5, 2022","7:00 PM","8:00 PM","115.86"
"Feb 5, 2022","8:00 PM","9:00 PM","106.12"
"Feb 5, 2022","9:00 PM","10:00 PM","39.87"
"Feb 5, 2022","10:00 PM","11:00 PM","31.98"
"Feb 5, 2022","11:00 PM","12:00 AM","10.98"
"Feb 6, 2022","12:00 AM","1:00 AM","10.36"
"Feb 6, 2022","1:00 AM","2:00 AM","9.23"
"Feb 6, 2022","2:00 AM","3:00 AM","5.80"
"Feb 6, 2022","3:00 AM","4:00 AM","0.17"
"Feb 6, 2022","4:00 AM","5:00 AM","1.38"
"Feb 6, 2022","5:00 AM","6:00 AM","7.45"
"Feb 6, 2022","6:00 AM","7:00 AM","0.12"
"Feb 6, 2022","7:00 AM","8:00 AM","4.20"
"Feb 6, 2022","8:00 AM","9:00 AM","10.84"
"Feb 6, 2022","9:00 AM","10:00 AM","12.36"
"Feb 6, 2022","10:00 AM","11:00 AM","13.75"
"Feb 6, 2022","11:00 AM","12:00 PM","20.68"
"Feb 6, 2022","12:00 PM","1:00 PM","85.20"
"Feb 6, 2022","1:00 PM","2:00 PM","90.23"
"Feb 6, 2022","2:00 PM","3:00 PM","70.05"
"Feb 6, 2022","3:00 PM","4:00 PM","70.02"
"Feb 6, 2022","4:00 PM","5:00 PM","94.93"
"Feb 6, 2022","5:00 PM","6:00 PM","116.52"
"Feb 6, 2022","6:00 PM","7:00 PM","125.00"
"Feb 6, 2022","7:00 PM","8:00 PM","118.70"
"Feb 6, 2022","8:00 PM","9:00 PM","102.05"
"Feb 6, 2022","9:00 PM","10:00 PM","90.35"
"Feb 6, 2022","10:00 PM","11:00 PM","112.47"
"Feb 6, 2022","11:00 PM","12:00 AM","94.96"
"Feb 7, 2022","12:00 AM","1:00 AM","20.04"
"Feb 7, 2022","1:00 AM","2:00 AM","15.91"
"Feb 7, 2022","2:00 AM","3:00 AM","14.27"
"Feb 7, 2022","3:00 AM","4:00 AM","10.08"
"Feb 7, 2022","4:00 AM","5:00 AM","13.80"
"Feb 7, 2022","5:00 AM","6:00 AM","21.00"
"Feb 7, 2022","6:00 AM","7:00 AM","60.90"
"Feb 7, 2022","7:00 AM","8:00 AM","128.07"
"Feb 7, 2022","8:00 AM","9:00 AM","130.17"
"Feb 7, 2022","9:00 AM","10:00 AM","127.26"
"Feb 7, 2022","10:00 AM","11:00 AM","95.00"
"Feb 7, 2022","11:00 AM","12:00 PM","94.96"
"Feb 7, 2022","12:00 PM","1:00 PM","70.43"
"Feb 7, 2022","1:00 PM","2:00 PM","30.83"
"Feb 7, 2022","2:00 PM","3:00 PM","22.05"
"Feb 7, 2022","3:00 PM","4:00 PM","80.04"
"Feb 7, 2022","4:00 PM","5:00 PM","108.08"
"Feb 7, 2022","5:00 PM","6:00 PM","148.74"
"Feb 7, 2022","6:00 PM","7:00 PM","169.94"
"Feb 7, 2022","7:00 PM","8:00 PM","160.10"
"Feb 7, 2022","8:00 PM","9:00 PM","155.01"
"Feb 7, 2022","9:00 PM","10:00 PM","129.64"
"Feb 7, 2022","10:00 PM","11:00 PM","123.16"
"Feb 7, 2022","11:00 PM","12:00 AM","102.74"
"Feb 8, 2022","12:00 AM","1:00 AM","121.96"
"Feb 8, 2022","1:00 AM","2:00 AM","112.08"
"Feb 8, 2022","2:00 AM","3:00 AM","107.86"
"Feb 8, 2022","3:00 AM","4:00 AM","104.97"
"Feb 8, 2022","4:00 AM","5:00 AM","104.12"
"Feb 8, 2022","5:00 AM","6:00 AM","109.32"
"Feb 8, 2022","6:00 AM","7:00 AM","134.05"
"Feb 8, 2022","7:00 AM","8:00 AM","128.54"
"Feb 8, 2022","8:00 AM","9:00 AM","146.16"
"Feb 8, 2022","9:00 AM","10:00 AM","131.13"
"Feb 8, 2022","10:00 AM","11:00 AM","120.06"
"Feb 8, 2022","11:00 AM","12:00 PM","125.35"
"Feb 8, 2022","12:00 PM","1:00 PM","122.14"
"Feb 8, 2022","1:00 PM","2:00 PM","119.41"
"Feb 8, 2022","2:00 PM","3:00 PM","123.95"
"Feb 8, 2022","3:00 PM","4:00 PM","149.00"
"Feb 8, 2022","4:00 PM","5:00 PM","161.94"
"Feb 8, 2022","5:00 PM","6:00 PM","196.98"
"Feb 8, 2022","6:00 PM","7:00 PM","209.56"
"Feb 8, 2022","7:00 PM","8:00 PM","199.95"
"Feb 8, 2022","8:00 PM","9:00 PM","182.94"
"Feb 8, 2022","9:00 PM","10:00 PM","139.82"
"Feb 8, 2022","10:00 PM","11:00 PM","132.71"
"Feb 8, 2022","11:00 PM","12:00 AM","123.39"
"Feb 9, 2022","12:00 AM","1:00 AM","115.08"
"Feb 9, 2022","1:00 AM","2:00 AM","114.87"
"Feb 9, 2022","2:00 AM","3:00 AM","118.79"
"Feb 9, 2022","3:00 AM","4:00 AM","109.58"
"Feb 9, 2022","4:00 AM","5:00 AM","116.95"
"Feb 9, 2022","5:00 AM","6:00 AM","119.34"
"Feb 9, 2022","6:00 AM","7:00 AM","139.38"
"Feb 9, 2022","7:00 AM","8:00 AM","177.16"
"Feb 9, 2022","8:00 AM","9:00 AM","180.64"
"Feb 9, 2022","9:00 AM","10:00 AM","179.50"
"Feb 9, 2022","10:00 AM","11:00 AM","127.06"
"Feb 9, 2022","11:00 AM","12:00 PM","122.01"
"Feb 9, 2022","12:00 PM","1:00 PM","123.35"
"Feb 9, 2022","1:00 PM","2:00 PM","136.91"
"Feb 9, 2022","2:00 PM","3:00 PM","149.42"
"Feb 9, 2022","3:00 PM","4:00 PM","179.92"
"Feb 9, 2022","4:00 PM","5:00 PM","189.95"
"Feb 9, 2022","5:00 PM","6:00 PM","219.00"
"Feb 9, 2022","6:00 PM","7:00 PM","249.12"
"Feb 9, 2022","7:00 PM","8:00 PM","257.28"
"Feb 9, 2022","8:00 PM","9:00 PM","231.79"
"Feb 9, 2022","9:00 PM","10:00 PM","215.81"
"Feb 9, 2022","10:00 PM","11:00 PM","211.79"
"Feb 9, 2022","11:00 PM","12:00 AM","196.70"
"Feb 10, 2022","12:00 AM","1:00 AM","200.46"
"Feb 10, 2022","1:00 AM","2:00 AM","192.61"
"Feb 10, 2022","2:00 AM","3:00 AM","185.10"
"Feb 10, 2022","3:00 AM","4:00 AM","172.23"
"Feb 10, 2022","4:00 AM","5:00 AM","172.91"
"Feb 10, 2022","5:00 AM","6:00 AM","174.88"
"Feb 10, 2022","6:00 AM","7:00 AM","203.67"
"Feb 10, 2022","7:00 AM","8:00 AM","233.46"
"Feb 10, 2022","8:00 AM","9:00 AM","240.32"
"Feb 10, 2022","9:00 AM","10:00 AM","225.56"
"Feb 10, 2022","10:00 AM","11:00 AM","199.99"
"Feb 10, 2022","11:00 AM","12:00 PM","193.67"
"Feb 10, 2022","12:00 PM","1:00 PM","169.97"
"Feb 10, 2022","1:00 PM","2:00 PM","167.90"
"Feb 10, 2022","2:00 PM","3:00 PM","176.35"
"Feb 10, 2022","3:00 PM","4:00 PM","184.55"
"Feb 10, 2022","4:00 PM","5:00 PM","195.98"
"Feb 10, 2022","5:00 PM","6:00 PM","215.77"
"Feb 10, 2022","6:00 PM","7:00 PM","229.58"
"Feb 10, 2022","7:00 PM","8:00 PM","212.49"
"Feb 10, 2022","8:00 PM","9:00 PM","187.28"
"Feb 10, 2022","9:00 PM","10:00 PM","179.37"
"Feb 10, 2022","10:00 PM","11:00 PM","176.91"
"Feb 10, 2022","11:00 PM","12:00 AM","136.66"
"Feb 11, 2022","12:00 AM","1:00 AM","180.01"
"Feb 11, 2022","1:00 AM","2:00 AM","176.73"
"Feb 11, 2022","2:00 AM","3:00 AM","168.87"
"Feb 11, 2022","3:00 AM","4:00 AM","164.09"
"Feb 11, 2022","4:00 AM","5:00 AM","165.00"
"Feb 11, 2022","5:00 AM","6:00 AM","171.30"
"Feb 11, 2022","6:00 AM","7:00 AM","196.95"
"Feb 11, 2022","7:00 AM","8:00 AM","221.46"
"Feb 11, 2022","8:00 AM","9:00 AM","221.78"
"Feb 11, 2022","9:00 AM","10:00 AM","179.53"
"Feb 11, 2022","10:00 AM","11:00 AM","151.36"
"Feb 11, 2022","11:00 AM","12:00 PM","135.02"
"Feb 11, 2022","12:00 PM","1:00 PM","128.35"
"Feb 11, 2022","1:00 PM","2:00 PM","133.68"
"Feb 11, 2022","2:00 PM","3:00 PM","140.61"
"Feb 11, 2022","3:00 PM","4:00 PM","168.15"
"Feb 11, 2022","4:00 PM","5:00 PM","191.92"
"Feb 11, 2022","5:00 PM","6:00 PM","220.57"
"Feb 11, 2022","6:00 PM","7:00 PM","243.35"
"Feb 11, 2022","7:00 PM","8:00 PM","241.18"
"Feb 11, 2022","8:00 PM","9:00 PM","221.31"
"Feb 11, 2022","9:00 PM","10:00 PM","213.13"
"Feb 11, 2022","10:00 PM","11:00 PM","205.48"
"Feb 11, 2022","11:00 PM","12:00 AM","190.10"
"Feb 12, 2022","12:00 AM","1:00 AM","195.91"
"Feb 12, 2022","1:00 AM","2:00 AM","187.20"
"Feb 12, 2022","2:00 AM","3:00 AM","184.89"
"Feb 12, 2022","3:00 AM","4:00 AM","170.24"
"Feb 12, 2022","4:00 AM","5:00 AM","166.00"
"Feb 12, 2022","5:00 AM","6:00 AM","162.45"
"Feb 12, 2022","6:00 AM","7:00 AM","160.64"
"Feb 12, 2022","7:00 AM","8:00 AM","162.56"
"Feb 12, 2022","8:00 AM","9:00 AM","157.24"
"Feb 12, 2022","9:00 AM","10:00 AM","121.80"
"Feb 12, 2022","10:00 AM","11:00 AM","115.76"
"Feb 12, 2022","11:00 AM","12:00 PM","121.27"
"Feb 12, 2022","12:00 PM","1:00 PM","97.47"
"Feb 12, 2022","1:00 PM","2:00 PM","87.12"
"Feb 12, 2022","2:00 PM","3:00 PM","89.83"
"Feb 12, 2022","3:00 PM","4:00 PM","116.85"
"Feb 12, 2022","4:00 PM","5:00 PM","171.56"
